PRECINCTID,COUNTYFIPS,MCDFIPS,WARD,PRECINCT,DISTRICTNO,intersection
WP-095-44540-00001,095,44540,00,001,38,1.0
WP-101-06480-00001,101,06480,00,001,32,1.0
WP-101-50740-00001,101,50740,00,001,32,1.0
WP-091-69360-00001,091,69360,00,001,16,1.0
WP-097-55480-00001,097,55480,00,001,37,1.0
WP-097-70840-00001,097,70840,00,001,37,1.0
WP-101-22320-00001,101,22320,00,001,36,1.0
WP-121-86980-00001,121,86980,00,001,32,1.0
WP-123-18980-00001,123,18980,00,001,33,1.0
WP-127-16200-00001,127,16200,00,001,32,1.0
WP-127-17180-00001,127,17180,00,001,32,1.0
WP-111-53800-00001,111,53800,00,001,35,1.0
WP-113-09080-00001,113,09080,00,001,36,1.0
WP-113-44380-00001,113,44380,00,001,36,1.0
WP-039-06600-00001,039,06600,00,001,36,1.0
WP-043-27660-00001,043,27660,00,001,38,1.0
WP-047-48020-00001,047,48020,00,001,37,1.0
WP-149-27540-00001,149,27540,00,001,17,1.0
WP-151-71540-00001,151,71540,00,001,25,1.0
WP-151-84440-00001,151,84440,00,001,25,1.0
WP-101-64860-00001,101,64860,00,001,32,1.0
WP-103-56880-00001,103,56880,00,001,38,1.0
WP-103-68420-00001,103,68420,00,001,38,1.0
WP-103-85260-00001,103,85260,00,001,38,1.0
WP-105-01980-00001,105,01980,00,001,32,1.0
WP-105-10020-00001,105,10020,00,001,32,1.0
WP-103-14540-00001,103,14540,00,001,38,1.0
WP-103-39940-00001,103,39940,00,001,38,1.0
WP-103-74110-00001,103,74110,00,001,38,1.0
WP-115-53900-00001,115,53900,00,001,16,1.0
WP-119-00940-00001,119,00940,00,001,36,1.0
WP-121-14100-00001,121,14100,00,001,32,1.0
WP-123-34360-00001,123,34360,00,001,33,1.0
WP-123-34380-00001,123,34380,00,001,33,1.0
WP-123-47440-00001,123,47440,00,001,33,1.0
WP-123-59300-00001,123,59300,00,001,33,1.0
WP-053-82800-00001,053,82800,00,001,38,1.0
WP-057-31080-00001,057,31080,00,001,34,1.0
WP-057-36160-00001,057,36160,00,001,34,1.0
WP-057-57360-00001,057,57360,00,001,34,1.0
WP-057-77300-00001,057,77300,00,001,34,1.0
WP-127-36920-00001,127,36920,00,001,32,1.0
WP-129-39320-00001,129,39320,00,001,36,1.0
WP-131-07640-00001,131,07640,00,001,38,1.0
WP-121-55120-00001,121,55120,00,001,32,1.0
WP-121-86800-00001,121,86800,00,001,32,1.0
WP-123-21700-00001,123,21700,00,001,33,1.0
WP-151-86580-00001,151,86580,00,001,25,1.0
WP-153-56060-00001,153,56060,00,001,38,1.0
WP-155-07280-00001,155,07280,00,001,28,1.0
WP-155-27040-00001,155,27040,00,001,28,1.0
WP-155-44200-00001,155,44200,00,001,28,1.0
WP-155-88400-00001,155,88400,00,001,28,1.0
WP-129-25020-00001,129,25020,00,001,36,1.0
WP-129-32860-00001,129,32860,00,001,36,1.0
WP-133-26660-00001,133,26660,00,001,34,1.0
WP-105-34320-00001,105,34320,00,001,32,1.0
WP-105-68860-00001,105,68860,00,001,32,1.0
WP-105-73240-00001,105,73240,00,001,32,1.0
WP-107-17160-00001,107,17160,00,001,34,1.0
WP-107-34760-00001,107,34760,00,001,34,1.0
WP-103-80780-00001,103,80780,00,001,38,1.0
WP-107-15600-00001,107,15600,00,001,34,1.0
WP-107-29680-00001,107,29680,00,001,34,1.0
WP-107-52780-00001,107,52780,00,001,34,1.0
WP-063-34260-00001,063,34260,00,001,25,1.0
WP-063-70140-00001,063,70140,00,001,25,1.0
WP-063-72200-00001,063,72200,00,001,25,1.0
WP-065-49040-00001,065,49040,00,001,28,1.0
WP-123-73260-00001,123,73260,00,001,33,1.0
WP-125-77860-00001,125,77860,00,001,13,1.0
WP-127-07300-00001,127,07300,00,001,32,1.0
WP-131-76180-00001,131,76180,00,001,38,1.0
WP-133-14040-00001,133,14040,00,001,34,1.0
WP-157-17420-00001,157,17420,00,001,25,1.0
WP-159-32640-00001,159,32640,00,001,20,1.0
WP-159-36180-00001,159,36180,00,001,20,1.0
WP-161-71160-00001,161,71160,00,001,15,1.0
WP-109-76380-00001,109,76380,00,001,38,1.0
WP-109-76400-00001,109,76400,00,001,38,1.0
WP-133-53660-00001,133,53660,00,001,34,1.0
WP-137-48140-00001,137,48140,00,001,36,1.0
WP-065-86900-00001,065,86900,00,001,22,1.0
WP-067-60920-00001,067,60920,00,001,33,1.0
WP-067-61160-00001,067,61160,00,001,33,1.0
WP-069-24420-00001,069,24420,00,001,36,1.0
WP-109-38760-00001,109,38760,00,001,38,1.0
WP-109-53460-00001,109,53460,00,001,38,1.0
WP-127-61780-00001,127,61780,00,001,32,1.0
WP-129-85600-00001,129,85600,00,001,36,1.0
WP-131-13520-00001,131,13520,00,001,38,1.0
WP-133-11680-00001,133,11680,00,001,34,1.0
WP-143-31960-00001,143,31960,00,001,36,1.0
WP-143-49840-00001,143,49840,00,001,36,1.0
WP-145-41900-00001,145,41900,00,001,34,1.0
WP-145-75480-00001,145,75480,00,001,26,1.0
WP-111-17100-00001,111,17100,00,001,34,1.0
WP-111-24830-00001,111,24830,00,001,34,1.0
WP-113-64460-00001,113,64460,00,001,36,1.0
WP-113-67840-00001,113,67840,00,001,36,1.0
WP-113-68820-00001,113,68820,00,001,36,1.0
WP-121-77100-00001,121,77100,00,001,32,1.0
WP-123-05620-00001,123,05620,00,001,33,1.0
WP-071-37580-00001,071,37580,00,001,38,1.0
WP-073-47660-00001,073,47660,00,001,34,1.0
WP-073-69300-00001,073,69300,00,001,34,1.0
WP-077-66200-00001,077,66200,00,001,19,1.0
WP-137-37360-00001,137,37360,00,001,36,1.0
WP-139-15300-00001,139,15300,00,001,33,1.0
WP-139-27960-00001,139,27960,00,001,31,1.0
WP-139-65320-00001,139,65320,00,001,30,1.0
WP-147-10820-00001,147,10820,00,001,25,1.0
WP-151-25540-00001,151,25540,00,001,25,1.0
WP-151-51380-00001,151,51380,00,001,25,1.0
WP-151-55320-00001,151,55320,00,001,25,1.0
WP-123-10500-00001,123,10500,00,001,33,1.0
WP-123-26700-00001,123,26700,00,001,33,1.0
WP-123-47700-00001,123,47700,00,001,33,1.0
WP-133-26640-00001,133,26640,00,001,34,1.0
WP-133-67820-00001,133,67820,00,001,34,1.0
WP-077-82840-00001,077,82840,00,001,18,1.0
WP-083-34300-00001,083,34300,00,001,38,1.0
WP-087-40300-00001,087,40300,00,001,26,1.0
WP-089-46700-00001,089,46700,00,001,37,1.0
WP-091-30320-00001,091,30320,00,001,16,1.0
WP-141-57940-00001,141,57940,00,001,36,1.0
WP-141-60680-00001,141,60680,00,001,36,1.0
WP-141-66340-00001,141,66340,00,001,36,1.0
WP-141-69240-00001,141,69240,00,001,36,1.0
WP-143-51780-00001,143,51780,00,001,36,1.0
WP-143-56980-00001,143,56980,00,001,36,1.0
WP-145-43800-00001,145,43800,00,001,35,1.0
WP-147-07760-00001,147,07760,00,001,25,1.0
WP-149-29140-00001,149,29140,00,001,17,1.0
WP-149-53000-00001,149,53000,00,001,17,1.0
WP-149-76980-00001,149,76980,00,001,17,1.0
WP-113-00520-00001,113,00520,00,001,36,1.0
WP-113-29440-00001,113,29440,00,001,36,1.0
WP-113-44480-00001,113,44480,00,001,36,1.0
WP-117-12120-00001,117,12120,00,001,33,1.0
WP-117-19080-00001,117,19080,00,001,33,1.0
WP-153-37940-00001,153,37940,00,001,38,1.0
WP-157-25720-00001,157,25720,00,001,25,1.0
WP-157-40440-00001,157,40440,00,001,25,1.0
WP-135-17600-00001,135,17600,00,001,36,1.0
WP-135-25500-00001,135,25500,00,001,36,1.0
WP-137-22840-00001,137,22840,00,001,36,1.0
WP-141-66020-00001,141,66020,00,001,36,1.0
WP-143-44400-00001,143,44400,00,001,36,1.0
WP-145-51700-00001,145,51700,00,001,34,1.0
WP-151-18920-00001,151,18920,00,001,25,1.0
WP-151-25280-00001,151,25280,00,001,25,1.0
WP-151-30740-00001,151,30740,00,001,25,1.0
WP-151-51840-00001,151,51840,00,001,25,1.0
WP-123-55060-00001,123,55060,00,001,33,1.0
WP-125-42460-00001,125,42460,00,001,13,1.0
WP-091-39720-00001,091,39720,00,001,16,1.0
WP-091-52820-00001,091,52820,00,001,16,1.0
WP-091-62240-00001,091,62240,00,001,16,1.0
WP-157-84460-00001,157,84460,00,001,26,1.0
WP-157-88080-00001,157,88080,00,001,26,1.0
WP-159-09240-00001,159,09240,00,001,20,1.0
WP-161-49780-00001,161,49780,00,001,14,1.0
WP-117-64200-00001,117,64200,00,001,33,1.0
WP-117-68300-00001,117,68300,00,001,33,1.0
WP-117-73840-00001,117,73840,00,001,33,1.0
WP-119-04580-00001,119,04580,00,001,36,1.0
WP-153-40840-00001,153,40840,00,001,38,1.0
WP-155-53680-00001,155,53680,00,001,28,1.0
WP-155-63700-00001,155,63700,00,001,28,1.0
WP-147-18400-00001,147,18400,00,001,25,1.0
WP-147-34420-00001,147,34420,00,001,25,1.0
WP-149-17370-00001,149,17370,00,001,17,1.0
WP-119-49480-00001,119,49480,00,001,36,1.0
WP-121-55100-00001,121,55100,00,001,32,1.0
WP-121-86780-00001,121,86780,00,001,32,1.0
WP-123-08280-00001,123,08280,00,001,33,1.0
WP-165-15860-00001,165,15860,00,001,36,1.0
WP-165-86500-00001,165,86500,00,001,36,1.0
WP-155-73520-00001,155,73520,00,001,28,1.0
WP-157-00720-00001,157,00720,00,001,26,1.0
WP-157-27100-00001,157,27100,00,001,26,1.0
WP-157-30760-00001,157,30760,00,001,26,1.0
WP-159-36980-00001,159,36980,00,001,20,1.0
WP-149-62480-00001,149,62480,00,001,17,1.0
WP-151-11540-00001,151,11540,00,001,25,1.0
WP-151-26740-00001,151,26740,00,001,25,1.0
WP-151-29240-00001,151,29240,00,001,25,1.0
WP-151-51820-00001,151,51820,00,001,25,1.0
WP-125-44440-00001,125,44440,00,001,7,1.0
WP-127-19100-00001,127,19100,00,001,32,1.0
WP-127-35160-00001,127,35160,00,001,32,1.0
WP-091-68580-00001,091,68580,00,001,16,1.0
WP-093-17920-00001,093,17920,00,001,22,1.0
WP-101-57900-00001,101,57900,00,001,36,1.0
WP-159-84820-00001,159,84820,00,001,20,1.0
WP-165-72380-00001,165,72380,00,001,36,1.0
WP-123-26160-00001,123,26160,00,001,33,1.0
WP-123-57080-00001,123,57080,00,001,33,1.0
WP-151-54540-00001,151,54540,00,001,25,1.0
WP-155-71960-00001,155,71960,00,001,28,1.0
WP-157-42140-00001,157,42140,00,001,26,1.0
WP-159-03500-00001,159,03500,00,001,20,1.0
WP-127-57300-00001,127,57300,00,001,32,1.0
WP-129-15740-00001,129,15740,00,001,36,1.0
WP-129-19260-00001,129,19260,00,001,36,1.0
WP-129-29860-00001,129,29860,00,001,36,1.0
WP-101-76840-00001,101,76840,00,001,32,1.0
WP-103-53540-00001,103,53540,00,001,38,1.0
WP-123-87200-00001,123,87200,00,001,33,1.0
WP-127-36940-00001,127,36940,00,001,32,1.0
WP-159-17440-00001,159,17440,00,001,20,1.0
WP-159-31840-00001,159,31840,00,001,20,1.0
WP-159-42500-00001,159,42500,00,001,20,1.0
WP-161-10560-00001,161,10560,00,001,15,1.0
WP-129-68320-00001,129,68320,00,001,36,1.0
WP-131-50460-00001,131,50460,00,001,38,1.0
WP-133-47720-00001,133,47720,00,001,34,1.0
WP-161-47460-00001,161,47460,00,001,14,1.0
WP-165-14120-00001,165,14120,00,001,36,1.0
WP-103-71460-00001,103,71460,00,001,38,1.0
WP-105-24820-00001,105,24820,00,001,32,1.0
WP-127-46560-00001,127,46560,00,001,32,1.0
WP-129-43640-00001,129,43640,00,001,36,1.0
WP-131-52320-00001,131,52320,00,001,38,1.0
WP-165-35240-00001,165,35240,00,001,36,1.0
WP-165-36420-00001,165,36420,00,001,36,1.0
WP-133-61080-00001,133,61080,00,001,34,1.0
WP-133-61280-00001,133,61280,00,001,34,1.0
WP-137-14840-00001,137,14840,00,001,36,1.0
WP-107-00500-00001,107,00500,00,001,34,1.0
WP-107-52060-00001,107,52060,00,001,34,1.0
WP-107-73080-00001,107,73080,00,001,34,1.0
WP-109-75350-00001,109,75350,00,001,38,1.0
WP-165-74220-00001,165,74220,00,001,36,1.0
WP-165-74820-00001,165,74820,00,001,36,1.0
WP-133-69760-00001,133,69760,00,001,34,1.0
WP-135-16540-00001,135,16540,00,001,36,1.0
WP-113-26200-00001,113,26200,00,001,36,1.0
WP-115-77140-00001,115,77140,00,001,16,1.0
WP-121-09340-00001,121,09340,00,001,32,1.0
WP-123-19960-00001,123,19960,00,001,33,1.0
WP-127-27940-00001,127,27940,00,001,32,1.0
WP-127-32780-00001,127,32780,00,001,32,1.0
WP-141-06920-00001,141,06920,00,001,36,1.0
WP-141-54860-00001,141,54860,00,001,36,1.0
WP-143-38020-00001,143,38020,00,001,36,1.0
WP-145-09940-00001,145,09940,00,001,34,1.0
WP-141-01480-00001,141,01480,00,001,36,1.0
WP-141-53440-00001,141,53440,00,001,36,1.0
WP-143-04320-00001,143,04320,00,001,36,1.0
WP-127-34400-00001,127,34400,00,001,32,1.0
WP-127-85040-00001,127,85040,00,001,32,1.0
WP-131-69140-00001,131,69140,00,001,38,1.0
WP-145-00920-00001,145,00920,00,001,26,1.0
WP-145-44560-00001,145,44560,00,001,34,1.0
WP-145-89340-00001,145,89340,00,001,35,1.0
WP-149-29060-00001,149,29060,00,001,17,1.0
WP-147-25960-00001,147,25960,00,001,25,1.0
WP-147-49800-00001,147,49800,00,001,25,1.0
WP-149-59400-00001,149,59400,00,001,17,1.0
WP-151-04400-00001,151,04400,00,001,25,1.0
WP-133-37060-00001,133,37060,00,001,34,1.0
WP-133-37840-00001,133,37840,00,001,34,1.0
WP-133-47120-00001,133,47120,00,001,34,1.0
WP-151-03460-00001,151,03460,00,001,25,1.0
WP-151-47300-00001,151,47300,00,001,25,1.0
WP-151-84140-00001,151,84140,00,001,25,1.0
WP-153-22960-00001,153,22960,00,001,38,1.0
WP-153-50780-00001,153,50780,00,001,38,1.0
WP-155-18300-00001,155,18300,00,001,28,1.0
WP-151-21380-00001,151,21380,00,001,25,1.0
WP-151-45460-00001,151,45460,00,001,25,1.0
WP-133-68440-00001,133,68440,00,001,34,1.0
WP-133-73280-00001,133,73280,00,001,34,1.0
WP-133-77760-00001,133,77760,00,001,34,1.0
WP-155-37440-00001,155,37440,00,001,28,1.0
WP-155-57400-00001,155,57400,00,001,28,1.0
WP-155-70260-00001,155,70260,00,001,28,1.0
WP-159-05140-00001,159,05140,00,001,20,1.0
WP-153-31940-00001,153,31940,00,001,38,1.0
WP-153-72500-00001,153,72500,00,001,38,1.0
WP-157-01620-00001,157,01620,00,001,25,1.0
WP-135-35200-00001,135,35200,00,001,36,1.0
WP-137-25620-00001,137,25620,00,001,36,1.0
WP-159-64280-00001,159,64280,00,001,20,1.0
WP-161-77800-00001,161,77800,00,001,14,1.0
WP-165-15060-00001,165,15060,00,001,36,1.0
WP-137-61680-00001,137,61680,00,001,36,1.0
WP-141-06400-00001,141,06400,00,001,36,1.0
WP-157-25380-00001,157,25380,00,001,25,1.0
WP-157-32160-00001,157,32160,00,001,26,1.0
WP-157-59420-00001,157,59420,00,001,25,1.0
WP-159-05160-00001,159,05160,00,001,20,1.0
WP-141-13740-00001,141,13740,00,001,36,1.0
WP-141-43900-00001,141,43900,00,001,36,1.0
WP-159-36960-00001,159,36960,00,001,20,1.0
WP-161-30520-00001,161,30520,00,001,14,1.0
WP-161-72760-00001,161,72760,00,001,14,1.0
WP-165-17200-00001,165,17200,00,001,36,1.0
WP-143-04720-00001,143,04720,00,001,36,1.0
WP-145-10100-00001,145,10100,00,001,34,1.0
WP-145-14660-00001,145,14660,00,001,34,1.0
WP-145-77660-00001,145,77660,00,001,26,1.0
WP-165-37640-00001,165,37640,00,001,36,1.0
WP-165-47380-00001,165,47380,00,001,36,1.0
WP-145-89320-00001,145,89320,00,001,35,1.0
WP-147-68620-00001,147,68620,00,001,25,1.0
WP-147-82900-00001,147,82900,00,001,25,1.0
WP-149-26920-00001,149,26920,00,001,17,1.0
WP-165-75940-00001,165,75940,00,001,36,1.0
WP-149-47020-00001,149,47020,00,001,17,1.0
WP-149-55780-00001,149,55780,00,001,17,1.0
WP-149-73300-00001,149,73300,00,001,17,1.0
WP-151-35020-00001,151,35020,00,001,25,1.0
WP-151-75500-00001,151,75500,00,001,25,1.0
WP-155-03120-00001,155,03120,00,001,22,1.0
WP-157-43400-00001,157,43400,00,001,25,1.0
WP-157-85280-00001,157,85280,00,001,25,1.0
WP-159-21060-00001,159,21060,00,001,20,1.0
WP-159-46460-00001,159,46460,00,001,20,1.0
WP-165-09580-00001,165,09580,00,001,36,1.0
WP-165-36600-00001,165,36600,00,001,36,1.0
WP-005-64740-00001,005,64740,00,001,18,1.0
WP-005-71720-00001,005,71720,00,001,20,1.0
WP-005-84580-00001,005,84580,00,001,18,1.0
WP-009-14420-00001,009,14420,00,001,37,1.0
WP-009-42400-00001,009,42400,00,001,37,1.0
WP-009-76260-00001,009,76260,00,001,37,1.0
WP-009-80100-00001,009,80100,00,001,37,1.0
WP-015-39120-00001,015,39120,00,001,18,1.0
WP-017-53220-00001,017,53220,00,001,35,1.0
WP-019-42000-00001,019,42000,00,001,32,1.0
WP-021-10580-00001,021,10580,00,001,17,1.0
WP-023-10860-00001,023,10860,00,001,17,1.0
WP-023-52400-00001,023,52400,00,001,17,1.0
WP-025-03900-00001,025,03900,00,001,18,1.0
WP-027-51480-00001,027,51480,00,001,17,1.0
WP-029-51620-00009,029,51620,00,009,37,1.0
WP-031-25400-00001,031,25400,00,001,37,1.0
WP-031-37480-00001,031,37480,00,001,37,1.0
WP-031-40820-00001,031,40820,00,001,37,1.0
WP-031-50300-00001,031,50300,00,001,37,1.0
WP-031-56100-00001,031,56100,00,001,37,1.0
WP-033-11280-00001,033,11280,00,001,37,1.0
WP-033-15560-00001,033,15560,00,001,38,1.0
WP-033-70220-00001,033,70220,00,001,37,1.0
WP-035-30280-00001,035,30280,00,001,34,1.0
WP-035-87980-00001,035,87980,00,001,34,1.0
WP-037-23580-00001,037,23580,00,001,28,1.0
WP-039-30480-00001,039,30480,00,001,36,1.0
WP-039-50940-00501,039,50940,00,501,36,1.0
WP-043-59220-00001,043,59220,00,001,38,1.0
WP-045-60580-00001,045,60580,00,001,21,1.0
WP-047-14300-00005,047,14300,00,005,37,1.0
WP-051-32340-00001,051,32340,00,001,34,1.0
WP-053-07980-00001,053,07980,00,001,38,1.0
WP-057-57040-00001,057,57040,00,001,34,1.0
WP-057-71000-00001,057,71000,00,001,34,1.0
WP-057-84080-00001,057,84080,00,001,34,1.0
WP-059-12700-00001,059,12700,00,001,16,1.0
WP-059-41620-00001,059,41620,00,001,16,1.0
WP-061-44220-00001,061,44220,00,001,38,1.0
WP-063-13760-00001,063,13760,00,001,25,1.0
WP-063-62360-00001,063,62360,00,001,25,1.0
WP-063-73160-00001,063,73160,00,001,25,1.0
WP-067-42520-00001,067,42520,00,001,33,1.0
WP-067-61580-00001,067,61580,00,001,33,1.0
WP-067-65880-00001,067,65880,00,001,33,1.0
WP-067-72120-00001,067,72120,00,001,33,1.0
WP-071-41000-00001,071,41000,00,001,38,1.0
WP-073-88040-00001,073,88040,00,001,34,1.0
WP-075-17760-00001,075,17760,00,001,17,1.0
WP-075-62760-00001,075,62760,00,001,17,1.0
WP-083-39380-00001,083,39380,00,001,38,1.0
WP-085-22800-00003,085,22800,00,003,34,1.0
WP-085-57480-00008,085,57480,00,008,33,1.0
WP-089-08440-00001,089,08440,00,001,37,1.0
WP-089-32380-00001,089,32380,00,001,37,1.0
WP-089-74500-00001,089,74500,00,001,37,1.0
WP-089-77620-00001,089,77620,00,001,37,1.0
WP-091-39740-00001,091,39740,00,001,16,1.0
WP-091-55500-00001,091,55500,00,001,16,1.0
WP-091-79140-00001,091,79140,00,001,15,1.0
WP-093-16920-00001,093,16920,00,001,22,1.0
WP-093-81240-00001,093,81240,00,001,22,1.0
WP-095-63500-00001,095,63500,00,001,38,1.0
WP-097-37660-00001,097,37660,00,001,38,1.0
WP-097-70860-00001,097,70860,00,001,37,1.0
WP-101-60760-00001,101,60760,00,001,32,1.0
WP-103-25820-00001,103,25820,00,001,38,1.0
WP-103-26840-00001,103,26840,00,001,38,1.0
WP-105-19440-00001,105,19440,00,001,32,1.0
WP-105-52640-00001,105,52640,00,001,32,1.0
WP-105-73060-00001,105,73060,00,001,32,1.0
WP-109-19580-00001,109,19580,00,001,38,1.0
WP-109-56440-00001,109,56440,00,001,38,1.0
WP-111-39160-00001,111,39160,00,001,34,1.0
WP-111-54320-00001,111,54320,00,001,34,1.0
WP-111-55940-00001,111,55940,00,001,35,1.0
WP-113-59280-00001,113,59280,00,001,36,1.0
WP-115-49180-00001,115,49180,00,001,16,1.0
WP-115-49700-00001,115,49700,00,001,16,1.0
WP-117-13600-00001,117,13600,00,001,33,1.0
WP-117-87880-00001,117,87880,00,001,33,1.0
WP-121-67300-00001,121,67300,00,001,33,1.0
WP-123-06580-00001,123,06580,00,001,33,1.0
WP-123-38860-00001,123,38860,00,001,33,1.0
WP-125-59460-00001,125,59460,00,001,13,1.0
WP-125-61020-00001,125,61020,00,001,13,1.0
WP-127-25200-00001,127,25200,00,001,32,1.0
WP-129-38300-00001,129,38300,00,001,36,1.0
WP-129-49160-00001,129,49160,00,001,36,1.0
WP-131-35000-00001,131,35000,00,001,38,1.0
WP-131-40760-00001,131,40760,00,001,38,1.0
WP-131-60880-00001,131,60880,00,001,38,1.0
WP-135-53120-00001,135,53120,00,001,36,1.0
WP-141-08700-00001,141,08700,00,001,36,1.0
WP-141-66460-00001,141,66460,00,001,36,1.0
WP-145-09400-00001,145,09400,00,001,26,1.0
WP-145-30720-00001,145,30720,00,001,34,1.0
WP-147-42740-00001,147,42740,00,001,25,1.0
WP-147-56380-00001,147,56380,00,001,25,1.0
WP-147-89000-00001,147,89000,00,001,25,1.0
WP-149-86940-00001,149,86940,00,001,17,1.0
WP-151-10420-00001,151,10420,00,001,25,1.0
WP-151-19460-00001,151,19460,00,001,25,1.0
WP-151-29500-00001,151,29500,00,001,25,1.0
WP-151-51720-00001,151,51720,00,001,25,1.0
WP-151-71580-00001,151,71580,00,001,25,1.0
WP-155-11880-00001,155,11880,00,001,22,1.0
WP-157-19980-00001,157,19980,00,001,26,1.0
WP-157-43880-00001,157,43880,00,001,25,1.0
WP-157-80940-00001,157,80940,00,001,26,1.0
WP-157-81840-00001,157,81840,00,001,26,1.0
WP-159-65760-00001,159,65760,00,001,20,1.0
WP-165-03060-00001,165,03060,00,001,36,1.0
WP-165-50880-00001,165,50880,00,001,36,1.0
WP-079-17000-00001,079,17000,00,001,36,1.0
WP-079-60940-00001,079,60940,00,001,36,1.0
WP-067-69440-00001,067,69440,00,001,33,1.0
WP-069-04920-00001,069,04920,00,001,36,1.0
WP-069-11740-00001,069,11740,00,001,36,1.0
WP-069-87140-00001,069,87140,00,001,36,1.0
WP-047-18900-00001,047,18900,00,001,37,1.0
WP-085-64440-00011,085,64440,00,011,34,1.0
WP-127-63560-00001,127,63560,00,001,32,1.0
WP-129-60300-00001,129,60300,00,001,36,1.0
WP-129-69600-00001,129,69600,00,001,36,1.0
WP-079-67180-00001,079,67180,00,001,36,1.0
WP-085-15100-00002,085,15100,00,002,34,1.0
WP-097-65600-00001,097,65600,00,001,38,1.0
WP-103-68000-00001,103,68000,00,001,38,1.0
WP-103-85540-00001,103,85540,00,001,38,1.0
WP-089-26000-00001,089,26000,00,001,37,1.0
WP-091-27020-00001,091,27020,00,001,16,1.0
WP-097-09500-00001,097,09500,00,001,37,1.0
WP-097-10360-00001,097,10360,00,001,37,1.0
WP-049-55280-00001,049,55280,00,001,26,1.0
WP-051-35340-00001,051,35340,00,001,34,1.0
WP-053-41080-00001,053,41080,00,001,38,1.0
WP-053-82780-00001,053,82780,00,001,38,1.0
WP-059-00300-00001,059,00300,00,001,16,1.0
WP-145-79840-00001,145,79840,00,001,35,1.0
WP-145-79840-00002,145,79840,00,002,35,1.0
WP-145-79840-00003,145,79840,00,003,35,1.0
WP-145-79840-00004,145,79840,00,004,35,1.0
WP-025-00980-00001,025,00980,00,001,17,1.0
WP-025-00980-00002,025,00980,00,002,17,1.0
WP-025-00980-00003,025,00980,00,003,17,1.0
WP-025-00980-00004,025,00980,00,004,17,1.0
WP-145-79100-00001,145,79100,00,001,26,1.0
WP-145-79100-00002,145,79100,00,002,26,1.0
WP-145-79520-00002,145,79520,00,002,26,1.0
WP-145-08560-00003,145,08560,00,003,26,1.0
WP-145-10460-00001,145,10460,00,001,26,1.0
WP-145-10460-00002,145,10460,00,002,26,1.0
WP-145-10460-00003,145,10460,00,003,26,1.0
WP-145-10460-00004,145,10460,00,004,26,1.0
WP-145-10460-00005,145,10460,00,005,26,1.0
WP-001-36860-01001,001,36860,01,001,36,1.0
WP-007-01740-00003,007,01740,00,003,36,1.0
WP-007-01740-00004,007,01740,00,004,36,1.0
WP-007-01740-00005,007,01740,00,005,36,1.0
WP-007-01740-00006,007,01740,00,006,36,1.0
WP-007-01740-00001,007,01740,00,001,36,1.0
WP-007-01740-00002,007,01740,00,002,36,1.0
WP-009-50640-00001,009,50640,00,001,37,1.0
WP-009-50640-00002,009,50640,00,002,37,1.0
WP-145-79520-00005,145,79520,00,005,26,1.0
WP-145-79520-00007,145,79520,00,007,26,1.0
WP-139-01360-00001,139,01360,00,001,30,1.0
WP-139-01360-00003,139,01360,00,003,30,1.0
WP-139-01360-00002,139,01360,00,002,30,1.0
WP-139-01360-00004,139,01360,00,004,30,1.0
WP-139-01360-00005,139,01360,00,005,30,1.0
WP-139-08940-00001,139,08940,00,001,31,1.0
WP-139-08940-00002,139,08940,00,002,31,1.0
WP-139-08940-00003,139,08940,00,003,31,1.0
WP-139-18800-00002,139,18800,00,002,31,1.0
WP-139-31880-00005,139,31880,00,005,31,1.0
WP-139-31880-00004,139,31880,00,004,31,1.0
WP-139-31880-00003,139,31880,00,003,31,1.0
WP-139-31880-00007,139,31880,00,007,31,1.0
WP-139-31880-00008,139,31880,00,008,31,1.0
WP-139-31880-00013,139,31880,00,013,31,1.0
WP-139-31880-00009,139,31880,00,009,31,1.0
WP-139-31880-00010,139,31880,00,010,31,1.0
WP-139-31880-00006,139,31880,00,006,31,1.0
